Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Rivera, M.A.","7202781025;","The prehistory of northern Chile: A synthesis",1991,"Journal of World Prehistory","5","1",,"1","47",,61,"10.1007/BF00974731","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026094816&doi=10.1007%2fBF00974731&partnerID=40&md5=a1941c6bda6061ffd930b0ec5785b006",Article,"Final","",Scopus,2-s2.0-0026094816
"Roux, M., Servant-Vildary, S., Servant, M.","7202810546;6602692048;7003629951;","Inferred ionic composition and salinity of a Bolivian Quaternary lake, as estimated from fossil diatoms in the sediments",1991,"Hydrobiologia","210","1-2",,"3","18",,32,"10.1007/BF00014319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026017877&doi=10.1007%2fBF00014319&partnerID=40&md5=b6b09d1c69f42f03ea86fa7739f8ac44",Article,"Final","",Scopus,2-s2.0-0026017877
"Ormazábal, C.S.","6602404080;","Silvopastoral systems in arid and semiarid zones of northern Chile",1991,"Agroforestry Systems","14","3",,"207","217",,12,"10.1007/BF00115736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026272519&doi=10.1007%2fBF00115736&partnerID=40&md5=9a3f6b097f098175a604e3e14feb6dfd",Article,"Final","",Scopus,2-s2.0-0026272519
"Risacher, F., Fritz, B.","6701690110;7007055377;","Quaternary geochemical evolution of the salars of Uyuni and Coipasa, Central Altiplano, Bolivia",1991,"Chemical Geology","90","3-4",,"211","231",,89,"10.1016/0009-2541(91)90101-V","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026096016&doi=10.1016%2f0009-2541%2891%2990101-V&partnerID=40&md5=a3219f35f432744dd2f7d5d56912a115",Article,"Final","",Scopus,2-s2.0-0026096016
"Kuznar, L.A.","6506774303;","Herd composition in an Aymara community of the Peruvian Altiplano: A linear programming problem",1991,"Human Ecology","19","3",,"369","387",,13,"10.1007/BF00888983","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026363939&doi=10.1007%2fBF00888983&partnerID=40&md5=51fab748758eafc6cc2b7b540a7a6722",Article,"Final","",Scopus,2-s2.0-0026363939
"Mon, R., Hongn, F.","6701373631;6602884876;","The structure of the Precambrian and Lower Paleozoic basement of the Central Andes between 22° and 32°S. Lat.",1991,"Geologische Rundschau","80","3",,"745","758",,80,"10.1007/BF01803699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026312308&doi=10.1007%2fBF01803699&partnerID=40&md5=6cec812cd01f3d4f0465e3ff27568dbd",Article,"Final","",Scopus,2-s2.0-0026312308
"Quilter, J.","6602599769;","Late Preceramic Peru",1991,"Journal of World Prehistory","5","4",,"387","438",,49,"10.1007/BF00978475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026292326&doi=10.1007%2fBF00978475&partnerID=40&md5=e883b9441df252f83a34ba4453678ba1",Article,"Final","",Scopus,2-s2.0-0026292326
"Vega, A., Buforn, E.","36787742600;6603861528;","Focal mechanisms of intraplate earthquakes in Bolivia, South America",1991,"Pure and Applied Geophysics PAGEOPH","136","4",,"449","458",,10,"10.1007/BF00878581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026288015&doi=10.1007%2fBF00878581&partnerID=40&md5=83f5687ffd7620bb109ddef362202976",Article,"Final","",Scopus,2-s2.0-0026288015
[No author name available],[No author id available],"Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia",1992,"US Geological Survey Bulletin","1975",,,"","",365,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040897360&partnerID=40&md5=910bfd9cff182e5447ad745fba507808",Article,"Final","",Scopus,2-s2.0-85040897360
"Davidson, J.P., De Silva, S.L.","7403933493;35587937400;","Volcanic rocks from the Bolivian Altiplano: insights into crustal structure, contamination, and magma genesis in the central Andes",1992,"Geology","20","12",,"1127","1130",,70,"10.1130/0091-7613(1992)020<1127:VRFTBA>2.3.CO;2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879889398&doi=10.1130%2f0091-7613%281992%29020%3c1127%3aVRFTBA%3e2.3.CO%3b2&partnerID=40&md5=6312c06a5046d5edd2363d5d07a589af",Article,"Final","",Scopus,2-s2.0-84879889398
"Worner, G., Moorbath, S., Harmon, R.S.","56277472400;7003884367;26643493000;","Andean Cenozoic volcanic centers reflect basement isotopic domains",1992,"Geology","20","12",,"1103","1106",,97,"10.1130/0091-7613(1992)020<1103:ACVCRB>2.3.CO;2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879881991&doi=10.1130%2f0091-7613%281992%29020%3c1103%3aACVCRB%3e2.3.CO%3b2&partnerID=40&md5=d3c227cff1593719bfb845e3f5017153",Article,"Final","",Scopus,2-s2.0-84879881991
"Whitman, D., Isacks, B.L., Chatelain, J.-L., Jer-Ming Chiu, Perez, A.","7006364090;7003786696;7005796702;57188544254;7402509880;","Attenuation of high-frequency seismic waves beneath the central Andean Plateau",1992,"Journal of Geophysical Research","97","B13",,"19,929","19,947",,80,"10.1029/92jb01748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027091152&doi=10.1029%2f92jb01748&partnerID=40&md5=72f23e709f6275518792077623903c65",Article,"Final","",Scopus,2-s2.0-0027091152
"Miller, D.C., Birkeland, P.W.","55494865900;6603731536;","Soil catena variation along an alpine climatic transect, northern Peruvian Andes",1992,"Geoderma","55","3-4",,"211","223",,18,"10.1016/0016-7061(92)90084-K","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027085193&doi=10.1016%2f0016-7061%2892%2990084-K&partnerID=40&md5=bfcb144bc8536e9448384086f5fb2c92",Article,"Final","",Scopus,2-s2.0-0027085193
"Ahumada, A.L.","7004831586;","Perigiacial climatic conditions and vertical form associations in Quebrada Benjamin Matienzo, Mendoza, Argentina",1992,"Permafrost and Periglacial Processes","3","3",,"221","224",,4,"10.1002/ppp.3430030308","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027065215&doi=10.1002%2fppp.3430030308&partnerID=40&md5=6c8317d0a4e1a83034a6908b6eeabdd2",Article,"Final","",Scopus,2-s2.0-0027065215
"Roperch, P., Carlier, G.","6603475636;35583216900;","Paleomagnetism of Mesozoic rocks from the central Andes of southern Peru: importance of rotations in the development of the Bolivian Orocline",1992,"Journal of Geophysical Research","97","B12",,"17,233","17,249",,60,"10.1029/92jb01291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027047693&doi=10.1029%2f92jb01291&partnerID=40&md5=28b4e588473e1f338a5cb4284fa81153",Article,"Final","",Scopus,2-s2.0-0027047693
"Macedo‐Sánchez, O., Surmont, J., Kissel, C., Laj, C.","8298103300;6603104014;7005416537;7006827313;","New temporal constraints on the rotation of the Peruvian central Andes obtained from paleomagnetism",1992,"Geophysical Research Letters","19","18",,"1875","1878",,18,"10.1029/92GL01070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027041227&doi=10.1029%2f92GL01070&partnerID=40&md5=96b75b642c135ed7dfa5d330db4ef72d",Article,"Final","All Open Access, Green",Scopus,2-s2.0-0027041227
"Ehleringer, J.R., Mooney, H.A., Rundel, P.W., Evans, R.D., Palma, B., Delatorre, J.","7005417981;7006677714;7004152561;35445068700;6701685640;7801472668;","Lack of nitrogen cycling in the Atacama Desert",1992,"Nature","359","6393",,"316","318",,23,"10.1038/359316a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027037739&doi=10.1038%2f359316a0&partnerID=40&md5=412b1ff0edd11ef6bdc56c635ab7a07e",Article,"Final","",Scopus,2-s2.0-0027037739
"Cahill, T., Isacks, B.L., Whitman, D., Chatelain, J.‐L., Perez, A., Chiu, J.M.","7004411955;7003786696;7006364090;7005796702;7402509880;7201502214;","Seismicity and tectonics in Jujuy Province, northwestern Argentina",1992,"Tectonics","11","5",,"944","959",,57,"10.1029/92TC00215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027036385&doi=10.1029%2f92TC00215&partnerID=40&md5=fca5e4857c438bc457bd508fd777865c",Article,"Final","",Scopus,2-s2.0-0027036385
"Fjeldsa, J.","7003758673;","Biogeography of the birds of the Polylepis woodlands of the Andes",1992,"Paramo: an Andean ecosystem under human influence",,,,"31","44",,20,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027028971&partnerID=40&md5=0e4d6f927de58c204c172131971b83dd",Article,"Final","",Scopus,2-s2.0-0027028971
"Gajardo, G.M., Wilson, R., Zuniga, O.","6603798118;55740104700;36162701700;","Report on the occurrence of Artemia in a saline deposit of the Chilean Andes (Branchiopoda, Anostraca)",1992,"Crustaceana","63","2",,"169","174",,18,"10.1163/156854092X00550","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027011717&doi=10.1163%2f156854092X00550&partnerID=40&md5=43aabacc99ae942496c94fad4eebdb3a",Article,"Final","",Scopus,2-s2.0-0027011717
"Flores, H.R., Villagran, P.","7004945105;6506931262;","Borates in the Argentine Puna. A new application of magnetic separation",1992,"Magnetic and Electrical Separation","3","3",,"155","169",,6,"10.1155/1992/82659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026960503&doi=10.1155%2f1992%2f82659&partnerID=40&md5=faae1dc12dc2fa2ef029b20bb0dc45c9",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-0026960503
"Hillyer, G.V., De Galanes, M.S., Rodriguez-Perez, J., Bjorland, J., De Lagrava, M.S., Guzman, S.R., Bryan, R.T.","7005288478;6508388013;57216049240;6603260154;6504747128;57197547651;7201457744;","Use of the Falcon(TM) assay screening test-enzyme-linked immunosorbent assay (FAST-ELISA) and the enzyme-linked immunoelectrotransfer blot (EITB) to determine the prevalence of human fascioliasis in the Bolivian Altiplano",1992,"American Journal of Tropical Medicine and Hygiene","46","5",,"603","609",,154,"10.4269/ajtmh.1992.46.603","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026861572&doi=10.4269%2fajtmh.1992.46.603&partnerID=40&md5=e8cb5b36e25beded60a5b0bc6faff7fa",Article,"Final","",Scopus,2-s2.0-0026861572
"Walker, L.I., Spotorno, A.E.","7402360806;6603008572;","Tandem and centric fusions in the chromosomal evolution of the South American phyllotines of the genus Auliscomys (Rodentia, Cricetidae)",1992,"Cytogenetics and Cell Genetics","61","2",,"135","140",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026660378&partnerID=40&md5=23c288ce02bc78a1f09b760086065175",Article,"Final","",Scopus,2-s2.0-0026660378
"Ratte, J.C., Gamble, B.M., Carrasco, R., Soria-Escalante, E.","7003485433;57225399568;7006102775;6507413722;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Salinas de Garci Mendoza district",1992,"US Geological Survey Bulletin","1975",,,"143","151",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026497228&partnerID=40&md5=442059b0b9e8664cde3b01c1c27ff052",Article,"Final","",Scopus,2-s2.0-0026497228
"Richter, D.H., Ludington, S., Soria-Escalante, E.","7402185827;6701504652;6507413722;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: geologic setting",1992,"US Geological Survey Bulletin","1975",,,"14","24",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026491903&partnerID=40&md5=aad2686dfadcf3ff459c957860df7455",Article,"Final","",Scopus,2-s2.0-0026491903
"Kissel, C., Laj, C., Surmont, J., Macedo-Sanchez, O., Mitouard, P.","7005416537;7006827313;6603104014;8298103300;6506404415;","South American active margin: Andean deflections and crustal thickening",1992,"Bulletin - Societe Geologique de France","163","4",,"371","380",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026490010&partnerID=40&md5=68a37b3c179066e8de27bff8622a5357",Article,"Final","",Scopus,2-s2.0-0026490010
"Andre-Ramos, O., Long, K.R.","6506668473;37043665000;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Quimsa Chata (Tiahuanacu) district",1992,"US Geological Survey Bulletin","1975",,,"125","128",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026489143&partnerID=40&md5=3fe998cc4baa60cf6d644fb20915ff55",Article,"Final","",Scopus,2-s2.0-0026489143
"Ludington, S., Du Bray, E.A., Soria-Escalante, E.","6701504652;6701751124;6507413722;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Jaquegua area",1992,"US Geological Survey Bulletin","1975",,,"182","184",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026484203&partnerID=40&md5=fa082eda733235f0f8055c14e82bde39",Article,"Final","",Scopus,2-s2.0-0026484203
"Richter, D.H.","7402185827;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: San Cristobal district",1992,"US Geological Survey Bulletin","1975",,,"153","156",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026484201&partnerID=40&md5=7e8390411575e3692cb73a8e490ea59f",Article,"Final","",Scopus,2-s2.0-0026484201
"Gamble, B.M., Ratte, J.C., Carrasco, R., Soria-Escalante, E., McKee, E.H.","57225399568;7003485433;7006102775;6507413722;7006101498;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Todos Santos district",1992,"US Geological Survey Bulletin","1975",,,"136","143",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026484199&partnerID=40&md5=ea780b5ea71be7dadd17d09ac11b653e",Article,"Final","",Scopus,2-s2.0-0026484199
"Ludington, S.","6701504652;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: undiscovered metallic deposits",1992,"US Geological Survey Bulletin","1975",,,"220","224",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026478064&partnerID=40&md5=b35b86221bfdfbf32609cb64390182f9",Article,"Final","",Scopus,2-s2.0-0026478064
"Marshall, L.G., Swisher III, C.C., Lavenu, A., Hoffstetter, R., Curtis, G.H.","7202595746;35499926000;55960565000;6506218132;23046043100;","Geochronology of the mammal-bearing late Cenozoic on the northern Altiplano, Bolivia",1992,"Journal of South American Earth Sciences","5","1",,"1","19",,58,"10.1016/0895-9811(92)90056-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026474047&doi=10.1016%2f0895-9811%2892%2990056-5&partnerID=40&md5=7dd85bfbcaaccff82d7033617bcb754e",Article,"Final","",Scopus,2-s2.0-0026474047
"Richter, D.H., Brooks, W.E., Escobar-Diaz, A., Hinojosa-Velasco, A.","7402185827;7202227519;7801316847;6507305504;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Cerro Poderosa-Cerro Amarillo",1992,"US Geological Survey Bulletin","1975",,,"119","122",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026474022&partnerID=40&md5=2f9f99b0e9e8893cf8f475533cf19aed",Article,"Final","",Scopus,2-s2.0-0026474022
"Cox, D.P., Carrasco, R., Andre-Ramos, O., Hinojosa-Velasco, A., Long, K.R.","7403241395;7006102775;6506668473;6507305504;37043665000;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: copper deposits in sedimentary rocks",1992,"US Geological Survey Bulletin","1975",,,"95","108",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026467786&partnerID=40&md5=5d61c9dd27d7c6ee14d3f1f4653176eb",Article,"Final","",Scopus,2-s2.0-0026467786
"Knepper Jr, D.H., Simpson, S.L.","36165467400;57196937911;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: remote sensing",1992,"US Geological Survey Bulletin","1975",,,"47","55",,12,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026457593&partnerID=40&md5=ac32fcd3bdf686470d6cad67e1746bdf",Article,"Final","",Scopus,2-s2.0-0026457593
"Richter, D.H.","7402185827;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Cerro Bonete area",1992,"US Geological Survey Bulletin","1975",,,"166","174",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026457591&partnerID=40&md5=ac0fb75ca50957fae43f3db29ce7465b",Article,"Final","",Scopus,2-s2.0-0026457591
"Wallace, A.R.","7201513661;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Berenguela district",1992,"US Geological Survey Bulletin","1975",,,"129","131",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026457590&partnerID=40&md5=2b9ad635bd825a34f6804bbc745be5b6",Article,"Final","",Scopus,2-s2.0-0026457590
"Soria-Escalante, E., Terrazas, R.","6507413722;6507539642;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: La Espanola prospect",1992,"US Geological Survey Bulletin","1975",,,"184","187",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026456634&partnerID=40&md5=c41a5d2f9a1661b2252c66a12e5e40a9",Article,"Final","",Scopus,2-s2.0-0026456634
"Long, K.R., Ludington, S., Du Bray, E.A., Andre-Ramos, O., McKee, E.H.","37043665000;6701504652;6701751124;6506668473;7006101498;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: La Joya district",1992,"US Geological Survey Bulletin","1975",,,"131","136",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026451904&partnerID=40&md5=6dd42ca19e05523f5eaf7e471c30bbd9",Article,"Final","",Scopus,2-s2.0-0026451904
"Restrepo-Pace, P.A.","8383894000;","Petrotectonic characterization of the Central Andean Terrane, Colombia",1992,"Journal of South American Earth Sciences","5","1",,"97","116",,34,"10.1016/0895-9811(92)90062-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026450797&doi=10.1016%2f0895-9811%2892%2990062-4&partnerID=40&md5=b7313537d2b0cd6dba9cf80736e55dee",Article,"Final","",Scopus,2-s2.0-0026450797
"Ludington, S., Du Bray, E.A., McKelvey, G.E., Soria-Escalante, E., Czamanske, G.K.","6701504652;6701751124;6602651606;6507413722;7003681252;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Esmoraca area",1992,"US Geological Survey Bulletin","1975",,,"179","182",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026450729&partnerID=40&md5=02c713bb7123b8d293433e18753e8f71",Article,"Final","",Scopus,2-s2.0-0026450729
"Richter, D.H., Brooks, W.E., Escobar-Diaz, A., Hinojosa-Velasco, A.","7402185827;7202227519;7801316847;6507305504;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: Santa Isabel district",1992,"US Geological Survey Bulletin","1975",,,"161","164",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026450727&partnerID=40&md5=cc6f9a63fb512b28b633d775295a068b",Article,"Final","",Scopus,2-s2.0-0026450727
"Bleiwas, D.I., Christiansen, R.G.","6603277964;7005991032;","Geology and mineral resources of the Altiplano and Cordillera Occidental, Bolivia: application of economic evaluations to deposit models",1992,"US Geological Survey Bulletin","1975",,,"210","217",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026450726&partnerID=40&md5=03f4b55c4d69c4b1f975b5ae6681f2b6",Article,"Final","",Scopus,2-s2.0-0026450726
