Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Castro, J.F., Nouioui, I., Sangal, V., Trujillo, M.E., Montero-Calasanz, M.D.C., Rahmani, T., Bull, A.T., Asenjo, J.A., Andrews, B.A., Goodfellow, M.","54396814200;35603799700;6506935016;7102052158;55653630100;57202116971;24538530400;56908691200;35556534100;7102073615;","Geodermatophilus chilensis sp. nov., from soil of the Yungay core-region of the Atacama Desert, Chile",2018,"Systematic and Applied Microbiology","41","5",,"427","436",,14,"10.1016/j.syapm.2018.03.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047198764&doi=10.1016%2fj.syapm.2018.03.005&partnerID=40&md5=195f759668affff665dea8ec07163107",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85047198764
"Zurita, A., Castillejo-Cuberos, A., García, M., Mata-Torres, C., Simsek, Y., García, R., Antonanzas-Torres, F., Escobar, R.A.","57201997918;57202013514;57198924851;57191089829;57191090260;7102916732;55129238800;8619161300;","State of the art and future prospects for solar PV development in Chile",2018,"Renewable and Sustainable Energy Reviews","92",,,"701","727",,43,"10.1016/j.rser.2018.04.096","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046709688&doi=10.1016%2fj.rser.2018.04.096&partnerID=40&md5=8afbec585cae6c682f10be6319063acb",Review,"Final","",Scopus,2-s2.0-85046709688
"Urrutia, J., Jódar, J., Medina, A., Herrera, C., Chong, G., Urqueta, H., Luque, J.A.","56895763500;6507776255;7202723546;7102094324;55340362300;56896026300;7102403999;","Hydrogeology and sustainable future groundwater abstraction from the Agua Verde aquifer in the Atacama Desert, northern Chile [智利北部Atacama沙漠Agua Verde含水层水文地质状况及未来可持续的开采量]",2018,"Hydrogeology Journal","26","6",,"1989","2007",,8,"10.1007/s10040-018-1740-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043980335&doi=10.1007%2fs10040-018-1740-3&partnerID=40&md5=eae0111c56759b8e2d3ffbfbad3e40bf",Article,"Final","",Scopus,2-s2.0-85043980335
"Carrasquero, S.I., Rubinstein, N.A., Gómez, A.L.R., Chiaradia, M., Fontignie, D., Valencia, V.A.","57197858518;7006413650;35082001300;7003564558;6602122961;6701801499;","New insights into petrogenesis of Miocene magmatism associated with porphyry copper deposits of the Andean Pampean flat slab, Argentina",2018,"Geoscience Frontiers","9","5",,"1565","1576",,10,"10.1016/j.gsf.2017.10.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035351475&doi=10.1016%2fj.gsf.2017.10.009&partnerID=40&md5=8f44c764a7d145eaaf1507e93e0f89eb",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85035351475
"Araya, J.F., Araya, M.E., Mack, M., Aliaga, J.A.","56004763800;56664045200;57192228186;36128370100;","On the presence of Distichoptilum gracile Verrill, 1882 (Octocorallia: Pennatulacea), in the southeastern Pacific",2018,"Marine Biodiversity","48","3",,"1637","1641",,4,"10.1007/s12526-016-0616-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001610086&doi=10.1007%2fs12526-016-0616-9&partnerID=40&md5=14963f534597d93768b99a10f5e9dd6c",Article,"Final","",Scopus,2-s2.0-85001610086
"Martin, L.C.P., Blard, P.-H., Lavé, J., Condom, T., Prémaillon, M., Jomelli, V., Brunstein, D., Lupker, M., Charreau, J., Mariotti, V., Tibari, B., Team, A., Davy, E.","56066416400;35241711000;7004308491;6506678027;57203344269;55881361500;6506198569;34868423400;12792552000;55366842900;37048041100;55839192900;56811264900;","Lake tauca highstand (heinrich stadial 1a) driven by a southward shift of the bolivian high",2018,"Science Advances","4","8","eaar2514","","",,15,"10.1126/sciadv.aar2514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052750277&doi=10.1126%2fsciadv.aar2514&partnerID=40&md5=d12a63cb2235e48b3dc1c7648f8d4fef",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85052750277
"Valladares, P.F., Spotorno, Á.E., Cortes, A.M., Zuleta, C.R.","6508032412;6603008572;7102091683;24398091700;","Chinchilla chinchilla (Rodentia: Chinchillidae)",2018,"Mammalian Species","50","960",,"51","58",,4,"10.1093/mspecies/sey007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059252581&doi=10.1093%2fmspecies%2fsey007&partnerID=40&md5=4ddcbf1bc26c07e400875f06f71aaff4",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85059252581
"Úbeda, J., Bonshoms, M., Iparraguirre, J., Sáez, L., de la Fuente, R., Janssen, L., Concha, R., Vásquez, P., Masías, P.","51162130700;57192940228;57203678846;57203680899;57203681750;57203684753;57203685305;57203684893;55612132100;","Prospecting glacial ages and paleoclimatic reconstructions northeastward of nevado coropuna (16° s, 73° w, 6377 m), arid tropical andes",2018,"Geosciences (Switzerland)","8","8","307","","",,5,"10.3390/geosciences8080307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052647495&doi=10.3390%2fgeosciences8080307&partnerID=40&md5=294f882404d35a2c980a0306e494a5ae",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85052647495
"Roebbert, Y., Rabe, K., Lazarov, M., Schuth, S., Schippers, A., Dold, B., Weyer, S.","56819058300;57201431047;8747285300;8957751600;6701396771;6603347424;7003977623;","Fractionation of Fe and Cu isotopes in acid mine tailings: Modification and application of a sequential extraction method",2018,"Chemical Geology","493",,,"67","79",,11,"10.1016/j.chemgeo.2018.05.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049009100&doi=10.1016%2fj.chemgeo.2018.05.026&partnerID=40&md5=9a66378977f63b976f9e554e72fdd6b8",Article,"Final","",Scopus,2-s2.0-85049009100
"Munk, L.A., Boutt, D.F., Hynek, S.A., Moran, B.J.","6701529315;7801375879;35772233500;57202281758;","Hydrogeochemical fluxes and processes contributing to the formation of lithium-enriched brines in a hyper-arid continental basin",2018,"Chemical Geology","493",,,"37","57",,29,"10.1016/j.chemgeo.2018.05.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047764009&doi=10.1016%2fj.chemgeo.2018.05.013&partnerID=40&md5=e7397f49615935e37ba0e5ab875ebc4a",Article,"Final","",Scopus,2-s2.0-85047764009
"Eggli, U., Giorgetta, M.","6507874965;55915221400;","A Putative Intercladal Echinopsis s.l. (Cactaceae) Hybrid from Andean Chile",2018,"Haseltonia","2018","24",,"7","15",,1,"10.2985/026.024.0103","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069157931&doi=10.2985%2f026.024.0103&partnerID=40&md5=b947c3a6f927760a6617034c58769891",Article,"Final","",Scopus,2-s2.0-85069157931
"Taylor, C.M.","7404823190;","Rubiacearum americanarum magna hama Pars XL: Overview of palicourea sect. egenses, with two new species and a new subspecies (palicoureeae)",2018,"Novon","26","2",,"223","239",,2,"10.3417/2018060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051989386&doi=10.3417%2f2018060&partnerID=40&md5=8b3fc92026c64b1a0b0a8f297e699df8",Article,"Final","",Scopus,2-s2.0-85051989386
"Sánchez-García, L., Aeppli, C., Parro, V., Fernández-Remolar, D., García-Villadangos, M., Chong-Diaz, G., Blanco, Y., Carrizo, D.","24476712900;23388713700;6701611493;6603201886;23984700500;55340362300;8974332400;12775412700;","Molecular biomarkers in the subsurface of the Salar Grande (Atacama, Chile) evaporitic deposits",2018,"Biogeochemistry","140","1",,"31","52",,16,"10.1007/s10533-018-0477-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051862646&doi=10.1007%2fs10533-018-0477-3&partnerID=40&md5=6f8846eea172de02e55d72cf65329542",Article,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85051862646
"Wörner, G., Schildgen, T.F., Reich, M.","56277472400;6507452097;35389550600;","The central andes: Elements of an extreme land",2018,"Elements","14","4",,"225","230",,7,"10.2138/gselements.14.4.225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051430358&doi=10.2138%2fgselements.14.4.225&partnerID=40&md5=b0f3cd715dd35a39ad95b35a43336fea",Article,"Final","",Scopus,2-s2.0-85051430358
"Reich, M., Bao, H.","35389550600;7102201467;","Nitrate deposits of the atacama desert: A marker of long-term hyperaridity",2018,"Elements","14","4",,"251","256",,16,"10.2138/gselements.14.4.251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051415131&doi=10.2138%2fgselements.14.4.251&partnerID=40&md5=5c2ed3a84d33d82265f4aaee091decb3",Article,"Final","",Scopus,2-s2.0-85051415131
"Lictevout, E., Gocht, M.","55314354600;6507416183;","Hydrometric network design in hyper-arid areas: Example of atacama desert (North Chile)",2018,"Hydrology Research","49","4",,"1208","1220",,1,"10.2166/nh.2017.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050548171&doi=10.2166%2fnh.2017.004&partnerID=40&md5=335e4484080e14dba1fcb2040483ce8b",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85050548171
"Goodfellow, M., Nouioui, I., Sanderson, R., Xie, F., Bull, A.T.","7102073615;35603799700;7102878427;57203067033;24538530400;","Rare taxa and dark microbial matter: novel bioactive actinobacteria abound in Atacama Desert soils",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1315","1332",,47,"10.1007/s10482-018-1088-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050380709&doi=10.1007%2fs10482-018-1088-7&partnerID=40&md5=fc8207c039d28fd324f850cf0347dd20",Review,"Final","",Scopus,2-s2.0-85050380709
"Jordan, T., Blanco, N., Quezada, A., Jensen, A., Vásquez, P., Sepúlveda, F.","7202381241;23099464100;57202544859;7403020852;15840904800;57212373501;","Comment on paper by Ritter et al. (2018), Evidence for multiple Plio-Pleistocene lake episodes in the hyperarid Atacama Desert, published in Quaternary Geochronology: v. 44, p. 1–12. DOI: 10.1016/j.quageo.2017.11.002",2018,"Quaternary Geochronology","47",,,"163","169",,7,"10.1016/j.quageo.2018.06.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048704923&doi=10.1016%2fj.quageo.2018.06.003&partnerID=40&md5=db260acd542863147b432976ca0965df",Letter,"Final","",Scopus,2-s2.0-85048704923
"Roberts, N.J., Barendregt, R.W., Clague, J.J.","23482514100;7003695135;7102359243;","Lithostratigraphic and magnetostratigraphic data from late Cenozoic glacial and proglacial sequences underlying the Altiplano at La Paz, Bolivia",2018,"Data in Brief","19",,,"965","987",,,"10.1016/j.dib.2018.05.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048186344&doi=10.1016%2fj.dib.2018.05.038&partnerID=40&md5=4fcabcfdd14c1560e71a9ef266e988a1",Data Paper,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85048186344
"Rozas, V., Le Quesne, C., Rojas-Badilla, M., González, M.E., González-Reyes, Á.","14030547700;15729329500;57192929330;8517967900;56471620000;","Coupled human-climate signals on the fire history of upper Cachapoal Valley, Mediterranean Andes of Chile, since 1201 CE",2018,"Global and Planetary Change","167",,,"137","147",,5,"10.1016/j.gloplacha.2018.05.013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048183995&doi=10.1016%2fj.gloplacha.2018.05.013&partnerID=40&md5=927a60ff8c94fe4fe876f6c3c912a92a",Article,"Final","",Scopus,2-s2.0-85048183995
"Escobar-Torrez, K., Ortuño, T., Bentaleb, I., Ledru, M.-P.","56993849800;36956153600;6701803148;6603820600;","Cloud dynamic contribution to high-elevation peatland growth during the Holocene (Escalerani, Central Andes, Bolivia)",2018,"Holocene","28","8",,"1334","1344",,2,"10.1177/0959683618771480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048122856&doi=10.1177%2f0959683618771480&partnerID=40&md5=7fbf336c8462ca51d832c96fa83a85ba",Article,"Final","",Scopus,2-s2.0-85048122856
"Mosca Torres, M.E., Urquiza, S.V., Aschero, C.A.","35103070800;57190841043;8623984100;","Microhistological analysis of ancient camelid dung from the southern Argentinean Puna: Past vegetation composition and diet",2018,"Journal of Archaeological Science: Reports","20",,,"347","354",,3,"10.1016/j.jasrep.2018.05.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047493109&doi=10.1016%2fj.jasrep.2018.05.009&partnerID=40&md5=235ad792bced912574cd263b61f0fcc1",Article,"Final","",Scopus,2-s2.0-85047493109
"Bull, A.T., Andrews, B.A., Dorador, C., Goodfellow, M.","24538530400;35556534100;23666723800;7102073615;","Introducing the Atacama Desert",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1269","1272",,14,"10.1007/s10482-018-1100-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047379722&doi=10.1007%2fs10482-018-1100-2&partnerID=40&md5=a812fd0694b7231155193e1ae310461c",Editorial,"Final","All Open Access, Green",Scopus,2-s2.0-85047379722
"Maher, S., Kendall, J.-M.","57202075506;7103130134;","Crustal anisotropy and state of stress at Uturuncu Volcano, Bolivia, from shear-wave splitting measurements and magnitude–frequency distributions in seismicity",2018,"Earth and Planetary Science Letters","495",,,"38","49",,11,"10.1016/j.epsl.2018.04.060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047062952&doi=10.1016%2fj.epsl.2018.04.060&partnerID=40&md5=5b5af1cf92457d2a1e50c4e029b7b0ef",Article,"Final","All Open Access, Green",Scopus,2-s2.0-85047062952
"Escudero, L., Oetiker, N., Gallardo, K., Tebes-Cayo, C., Guajardo, M., Nuñez, C., Davis-Belmar, C., Pueyo, J.J., Chong Díaz, G., Demergasso, C.","7006371761;57202024357;57210058969;57195108569;57195594125;57205947088;24460235100;7005776943;55340362300;35228899200;","A thiotrophic microbial community in an acidic brine lake in Northern Chile",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1403","1419",,9,"10.1007/s10482-018-1087-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046772262&doi=10.1007%2fs10482-018-1087-8&partnerID=40&md5=3483e5f51a80985a6f8e97d29cf290d6",Article,"Final","",Scopus,2-s2.0-85046772262
"Dorador, C., Fink, P., Hengst, M., Icaza, G., Villalobos, A.S., Vejar, D., Meneses, D., Zadjelovic, V., Burmann, L., Moelzner, J., Harrod, C.","23666723800;12797032400;6602653011;57201989422;57198787241;36976404500;36190997700;57201977088;57201977215;56331026000;6602211476;","Microbial community composition and trophic role along a marked salinity gradient in Laguna Puilar, Salar de Atacama, Chile",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1361","1374",,8,"10.1007/s10482-018-1091-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046670838&doi=10.1007%2fs10482-018-1091-z&partnerID=40&md5=614629a7c809c61f3f5864b3d524a535",Article,"Final","",Scopus,2-s2.0-85046670838
"Sepúlveda, M., Pérez-Álvarez, M.J., Santos-Carvallo, M., Pavez, G., Olavarría, C., Moraga, R., Zerbini, A.N.","23100937900;23493740400;56436596900;49061353200;6506472201;6603499405;6601984804;","From whaling to whale watching: Identifying fin whale critical foraging habitats off the Chilean coast",2018,"Aquatic Conservation: Marine and Freshwater Ecosystems","28","4",,"821","829",,8,"10.1002/aqc.2899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046341408&doi=10.1002%2faqc.2899&partnerID=40&md5=796ddf42b0f4bf431c0afd421be50646",Article,"Final","",Scopus,2-s2.0-85046341408
"Schmidt, S.K., Gendron, E.M.S., Vincent, K., Solon, A.J., Sommers, P., Schubert, Z.R., Vimercati, L., Porazinska, D.L., Darcy, J.L., Sowell, P.","7401845551;57194836532;56196408500;57194834932;57189743335;57189757791;57189756736;6602136291;50661083200;15766106500;","Life at extreme elevations on Atacama volcanoes: the closest thing to Mars on Earth?",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1389","1401",,15,"10.1007/s10482-018-1066-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046032126&doi=10.1007%2fs10482-018-1066-0&partnerID=40&md5=876454410aac119fe75bec332c20045e",Review,"Final","",Scopus,2-s2.0-85046032126
"Castro, J.F., Razmilic, V., Gomez-Escribano, J.P., Andrews, B., Asenjo, J., Bibb, M.","54396814200;55506154100;14420986200;35556534100;56908691200;57189228747;","The ‘gifted’ actinomycete Streptomyces leeuwenhoekii",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1433","1448",,16,"10.1007/s10482-018-1034-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045077487&doi=10.1007%2fs10482-018-1034-8&partnerID=40&md5=a208d4731e4dacefbde7173e2b16b542",Review,"Final","All Open Access, Hybrid Gold",Scopus,2-s2.0-85045077487
"Razmilic, V., Castro, J.F., Marchant, F., Asenjo, J.A., Andrews, B.","55506154100;54396814200;57201486540;56908691200;35556534100;","Metabolic modelling and flux analysis of microorganisms from the Atacama Desert used in biotechnological processes",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1479","1491",,2,"10.1007/s10482-018-1031-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045054372&doi=10.1007%2fs10482-018-1031-y&partnerID=40&md5=ba953b596a7dd27356a9fca03c82a6f3",Review,"Final","",Scopus,2-s2.0-85045054372
"Molina, V., Eissler, Y., Cornejo, M., Galand, P.E., Dorador, C., Hengst, M., Fernandez, C., Francois, J.P.","8215374700;6507448802;22978941300;7006606172;23666723800;6602653011;57202704883;57201486959;","Distribution of greenhouse gases in hyper-arid and arid areas of northern Chile and the contribution of the high altitude wetland microbiome (Salar de Huasco, Chile)",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1421","1432",,5,"10.1007/s10482-018-1078-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045049587&doi=10.1007%2fs10482-018-1078-9&partnerID=40&md5=2f5e46cbe032f4df323ca8a680080414",Article,"Final","",Scopus,2-s2.0-85045049587
"Gómez-Silva, B.","6506160677;","Lithobiontic life: “Atacama rocks are well and alive”",2018,"Antonie van Leeuwenhoek, International Journal of General and Molecular Microbiology","111","8",,"1333","1343",,18,"10.1007/s10482-018-1033-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045045118&doi=10.1007%2fs10482-018-1033-9&partnerID=40&md5=a7c8c2791560a87803a70646ea6b346b",Article,"Final","",Scopus,2-s2.0-85045045118
